country,year,sex,age,suicides_no
Kazakhstan,1994,male,55-74 years,599
Kazakhstan,1994,male,35-54 years,1246
Kazakhstan,1994,male,25-34 years,735
Kazakhstan,1994,male,15-24 years,520
Kazakhstan,1994,female,75+ years,91
Kazakhstan,1994,female,55-74 years,198
Kazakhstan,1994,female,15-24 years,149
Kazakhstan,1994,female,35-54 years,198
Kazakhstan,1994,female,25-34 years,128
Kazakhstan,1994,male,5-14 years,50
Kazakhstan,1994,female,5-14 years,16
Kazakhstan,1995,male,75+ years,76
Kazakhstan,1995,male,55-74 years,737
Kazakhstan,1995,male,35-54 years,1523
Kazakhstan,1995,male,25-34 years,887
Kazakhstan,1995,male,15-24 years,622
Kazakhstan,1995,female,75+ years,86
Kazakhstan,1995,female,55-74 years,208
Kazakhstan,1995,female,35-54 years,216
Kazakhstan,1995,female,15-24 years,145
Kazakhstan,1995,female,25-34 years,130
Kazakhstan,1995,male,5-14 years,61
Kazakhstan,1995,female,5-14 years,15
Kazakhstan,1996,male,35-54 years,1630
Kazakhstan,1996,male,55-74 years,731
Kazakhstan,1996,male,75+ years,64
Kazakhstan,1996,male,25-34 years,879
Kazakhstan,1996,male,15-24 years,635
Kazakhstan,1996,female,75+ years,54
Kazakhstan,1996,female,55-74 years,211
Kazakhstan,1996,female,35-54 years,223
Kazakhstan,1996,female,15-24 years,158
Kazakhstan,1996,female,25-34 years,121
Kazakhstan,1996,male,5-14 years,57
Kazakhstan,1996,female,5-14 years,10
Kazakhstan,1997,male,55-74 years,740
Kazakhstan,1997,male,35-54 years,1577
Kazakhstan,1997,male,25-34 years,810
Kazakhstan,1997,male,75+ years,50
Kazakhstan,1997,male,15-24 years,651
Kazakhstan,1997,female,75+ years,59
Kazakhstan,1997,female,55-74 years,164
Kazakhstan,1997,female,15-24 years,175
Kazakhstan,1997,female,35-54 years,216
Kazakhstan,1997,female,25-34 years,131
Kazakhstan,1997,male,5-14 years,53
Kazakhstan,1997,female,5-14 years,16
Kazakhstan,1998,male,55-74 years,692
Kazakhstan,1998,male,35-54 years,1459
Kazakhstan,1998,male,75+ years,58
Kazakhstan,1998,male,25-34 years,727
Kazakhstan,1998,male,15-24 years,594
Kazakhstan,1998,female,75+ years,63
Kazakhstan,1998,female,55-74 years,160
Kazakhstan,1998,female,25-34 years,138
Kazakhstan,1998,female,15-24 years,152
Kazakhstan,1998,female,35-54 years,205
Kazakhstan,1998,male,5-14 years,54
Kazakhstan,1998,female,5-14 years,11
Kazakhstan,1999,male,55-74 years,567
Kazakhstan,1999,male,35-54 years,1331
Kazakhstan,1999,male,75+ years,55
Kazakhstan,1999,male,25-34 years,717
Kazakhstan,1999,male,15-24 years,609
Kazakhstan,1999,female,75+ years,59
Kazakhstan,1999,female,55-74 years,152
Kazakhstan,1999,female,25-34 years,120
Kazakhstan,1999,female,35-54 years,198
Kazakhstan,1999,female,15-24 years,124
Kazakhstan,1999,male,5-14 years,49
Kazakhstan,1999,female,5-14 years,10
Kazakhstan,2000,male,35-54 years,1527
Kazakhstan,2000,male,55-74 years,586
Kazakhstan,2000,male,25-34 years,852
Kazakhstan,2000,male,75+ years,47
Kazakhstan,2000,male,15-24 years,623
Kazakhstan,2000,female,75+ years,56
Kazakhstan,2000,female,55-74 years,147
Kazakhstan,2000,female,15-24 years,169
Kazakhstan,2000,female,35-54 years,234
Kazakhstan,2000,female,25-34 years,122
Kazakhstan,2000,male,5-14 years,47
Kazakhstan,2000,female,5-14 years,18
Kazakhstan,2001,male,35-54 years,1519
Kazakhstan,2001,male,55-74 years,582
Kazakhstan,2001,male,25-34 years,843
Kazakhstan,2001,male,75+ years,51
Kazakhstan,2001,male,15-24 years,660
Kazakhstan,2001,female,75+ years,53
Kazakhstan,2001,female,15-24 years,158
Kazakhstan,2001,female,55-74 years,119
Kazakhstan,2001,female,35-54 years,197
Kazakhstan,2001,female,25-34 years,110
Kazakhstan,2001,male,5-14 years,64
Kazakhstan,2001,female,5-14 years,21
Kazakhstan,2002,male,55-74 years,582
Kazakhstan,2002,male,35-54 years,1414
Kazakhstan,2002,male,25-34 years,825
Kazakhstan,2002,male,75+ years,53
Kazakhstan,2002,male,15-24 years,621
Kazakhstan,2002,female,75+ years,52
Kazakhstan,2002,female,55-74 years,119
Kazakhstan,2002,female,15-24 years,160
Kazakhstan,2002,female,25-34 years,129
Kazakhstan,2002,female,35-54 years,198
Kazakhstan,2002,male,5-14 years,67
Kazakhstan,2002,female,5-14 years,20
Kazakhstan,2003,male,25-34 years,938
Kazakhstan,2003,male,55-74 years,530
Kazakhstan,2003,male,35-54 years,1386
Kazakhstan,2003,male,75+ years,60
Kazakhstan,2003,male,15-24 years,652
Kazakhstan,2003,female,75+ years,60
Kazakhstan,2003,female,55-74 years,139
Kazakhstan,2003,female,15-24 years,157
Kazakhstan,2003,female,35-54 years,202
Kazakhstan,2003,female,25-34 years,114
Kazakhstan,2003,male,5-14 years,67
Kazakhstan,2003,female,5-14 years,16
Kazakhstan,2004,male,25-34 years,967
Kazakhstan,2004,male,35-54 years,1427
Kazakhstan,2004,male,75+ years,75
Kazakhstan,2004,male,55-74 years,441
Kazakhstan,2004,male,15-24 years,735
Kazakhstan,2004,female,75+ years,61
Kazakhstan,2004,female,15-24 years,177
Kazakhstan,2004,female,25-34 years,131
Kazakhstan,2004,female,55-74 years,101
Kazakhstan,2004,female,35-54 years,208
Kazakhstan,2004,male,5-14 years,57
Kazakhstan,2004,female,5-14 years,14
Kazakhstan,2005,male,25-34 years,868
Kazakhstan,2005,male,35-54 years,1225
Kazakhstan,2005,male,55-74 years,402
Kazakhstan,2005,male,75+ years,61
Kazakhstan,2005,male,15-24 years,635
Kazakhstan,2005,female,75+ years,54
Kazakhstan,2005,female,25-34 years,126
Kazakhstan,2005,female,15-24 years,153
Kazakhstan,2005,female,55-74 years,100
Kazakhstan,2005,female,35-54 years,177
Kazakhstan,2005,male,5-14 years,78
Kazakhstan,2005,female,5-14 years,24
Kazakhstan,2006,male,25-34 years,944
Kazakhstan,2006,male,35-54 years,1225
Kazakhstan,2006,male,75+ years,71
Kazakhstan,2006,male,55-74 years,436
Kazakhstan,2006,male,15-24 years,657
Kazakhstan,2006,female,75+ years,53
Kazakhstan,2006,female,15-24 years,181
Kazakhstan,2006,female,55-74 years,106
Kazakhstan,2006,female,25-34 years,121
Kazakhstan,2006,female,35-54 years,190
Kazakhstan,2006,male,5-14 years,68
Kazakhstan,2006,female,5-14 years,24
Kazakhstan,2007,male,25-34 years,919
Kazakhstan,2007,male,75+ years,77
Kazakhstan,2007,male,35-54 years,1275
Kazakhstan,2007,male,55-74 years,412
Kazakhstan,2007,male,15-24 years,648
Kazakhstan,2007,female,75+ years,50
Kazakhstan,2007,female,15-24 years,203
Kazakhstan,2007,female,25-34 years,140
Kazakhstan,2007,female,35-54 years,210
Kazakhstan,2007,female,55-74 years,88
Kazakhstan,2007,male,5-14 years,89
Kazakhstan,2007,female,5-14 years,30
Kazakhstan,2008,male,75+ years,86
Kazakhstan,2008,male,25-34 years,860
Kazakhstan,2008,male,35-54 years,1178
Kazakhstan,2008,male,55-74 years,383
Kazakhstan,2008,male,15-24 years,657
Kazakhstan,2008,female,75+ years,47
Kazakhstan,2008,female,15-24 years,239
Kazakhstan,2008,female,25-34 years,152
Kazakhstan,2008,female,35-54 years,217
Kazakhstan,2008,female,55-74 years,93
Kazakhstan,2008,male,5-14 years,66
Kazakhstan,2008,female,5-14 years,19
Kazakhstan,2009,male,25-34 years,848
Kazakhstan,2009,male,35-54 years,1181
Kazakhstan,2009,male,75+ years,60
Kazakhstan,2009,male,55-74 years,380
Kazakhstan,2009,male,15-24 years,608
Kazakhstan,2009,female,75+ years,42
Kazakhstan,2009,female,15-24 years,214
Kazakhstan,2009,female,25-34 years,145
Kazakhstan,2009,female,35-54 years,192
Kazakhstan,2009,female,55-74 years,99
Kazakhstan,2009,male,5-14 years,43
Kazakhstan,2009,female,5-14 years,26
Kazakhstan,2010,male,75+ years,72
Kazakhstan,2010,male,25-34 years,808
Kazakhstan,2010,male,35-54 years,1118
Kazakhstan,2010,male,55-74 years,389
Kazakhstan,2010,male,15-24 years,528
Kazakhstan,2010,female,75+ years,39
Kazakhstan,2010,female,15-24 years,193
Kazakhstan,2010,female,25-34 years,140
Kazakhstan,2010,female,55-74 years,88
Kazakhstan,2010,female,35-54 years,160
Kazakhstan,2010,male,5-14 years,49
Kazakhstan,2010,female,5-14 years,25
Kazakhstan,2011,male,25-34 years,778
Kazakhstan,2011,male,75+ years,64
Kazakhstan,2011,male,35-54 years,1062
Kazakhstan,2011,male,55-74 years,358
Kazakhstan,2011,male,15-24 years,493
Kazakhstan,2011,female,75+ years,44
Kazakhstan,2011,female,15-24 years,171
Kazakhstan,2011,female,25-34 years,128
Kazakhstan,2011,female,35-54 years,166
Kazakhstan,2011,female,55-74 years,78
Kazakhstan,2011,male,5-14 years,38
Kazakhstan,2011,female,5-14 years,21
Kazakhstan,2012,male,25-34 years,716
Kazakhstan,2012,male,35-54 years,1074
Kazakhstan,2012,male,75+ years,60
Kazakhstan,2012,male,55-74 years,368
Kazakhstan,2012,male,15-24 years,426
Kazakhstan,2012,female,75+ years,40
Kazakhstan,2012,female,15-24 years,131
Kazakhstan,2012,female,35-54 years,181
Kazakhstan,2012,female,25-34 years,111
Kazakhstan,2012,female,55-74 years,93
Kazakhstan,2012,male,5-14 years,33
Kazakhstan,2012,female,5-14 years,7
Kazakhstan,2013,male,75+ years,78
Kazakhstan,2013,male,35-54 years,1142
Kazakhstan,2013,male,25-34 years,733
Kazakhstan,2013,male,55-74 years,393
Kazakhstan,2013,male,15-24 years,449
Kazakhstan,2013,female,75+ years,48
Kazakhstan,2013,female,15-24 years,182
Kazakhstan,2013,female,25-34 years,136
Kazakhstan,2013,female,35-54 years,193
Kazakhstan,2013,female,55-74 years,89
Kazakhstan,2013,male,5-14 years,42
Kazakhstan,2013,female,5-14 years,27
Kazakhstan,2014,male,35-54 years,1082
Kazakhstan,2014,male,75+ years,70
Kazakhstan,2014,male,25-34 years,667
Kazakhstan,2014,male,55-74 years,343
Kazakhstan,2014,male,15-24 years,356
Kazakhstan,2014,female,75+ years,47
Kazakhstan,2014,female,15-24 years,132
Kazakhstan,2014,female,25-34 years,126
Kazakhstan,2014,female,35-54 years,171
Kazakhstan,2014,female,55-74 years,69
Kazakhstan,2014,male,5-14 years,38
Kazakhstan,2014,female,5-14 years,18
Kazakhstan,2015,male,75+ years,72
Kazakhstan,2015,male,35-54 years,962
Kazakhstan,2015,male,25-34 years,603
Kazakhstan,2015,male,55-74 years,363
Kazakhstan,2015,male,15-24 years,312
Kazakhstan,2015,female,75+ years,42
Kazakhstan,2015,female,15-24 years,127
Kazakhstan,2015,female,35-54 years,175
Kazakhstan,2015,female,25-34 years,108
Kazakhstan,2015,female,55-74 years,65
Kazakhstan,2015,male,5-14 years,30
Kazakhstan,2015,female,5-14 years,13
Kiribati,1991,male,15-24 years,5
Kiribati,1991,male,55-74 years,1
Kiribati,1991,male,25-34 years,1
Kiribati,1991,male,35-54 years,1
Kiribati,1991,female,25-34 years,1
Kiribati,1991,female,15-24 years,1
Kiribati,1991,female,35-54 years,0
Kiribati,1991,female,5-14 years,0
Kiribati,1991,female,55-74 years,0
Kiribati,1991,female,75+ years,0
Kiribati,1991,male,5-14 years,0
Kiribati,1991,male,75+ years,0
Kiribati,1992,female,55-74 years,1
Kiribati,1992,male,15-24 years,2
Kiribati,1992,male,35-54 years,1
Kiribati,1992,female,15-24 years,0
Kiribati,1992,female,25-34 years,0
Kiribati,1992,female,35-54 years,0
Kiribati,1992,female,5-14 years,0
Kiribati,1992,female,75+ years,0
Kiribati,1992,male,25-34 years,0
Kiribati,1992,male,5-14 years,0
Kiribati,1992,male,55-74 years,0
Kiribati,1992,male,75+ years,0
Kiribati,1993,male,35-54 years,3
Kiribati,1993,male,15-24 years,3
Kiribati,1993,male,55-74 years,1
Kiribati,1993,male,25-34 years,2
Kiribati,1993,female,15-24 years,1
Kiribati,1993,female,5-14 years,1
Kiribati,1993,male,5-14 years,1
Kiribati,1993,female,25-34 years,0
Kiribati,1993,female,35-54 years,0
Kiribati,1993,female,55-74 years,0
Kiribati,1993,female,75+ years,0
Kiribati,1993,male,75+ years,0
Kiribati,1994,male,35-54 years,3
Kiribati,1994,male,15-24 years,3
Kiribati,1994,male,25-34 years,2
Kiribati,1994,female,15-24 years,1
Kiribati,1994,female,5-14 years,1
Kiribati,1994,female,25-34 years,0
Kiribati,1994,female,35-54 years,0
Kiribati,1994,female,55-74 years,0
Kiribati,1994,female,75+ years,0
Kiribati,1994,male,5-14 years,0
Kiribati,1994,male,55-74 years,0
Kiribati,1994,male,75+ years,0
Kiribati,1995,male,55-74 years,1
Kiribati,1995,male,15-24 years,1
Kiribati,1995,female,15-24 years,0
Kiribati,1995,female,25-34 years,0
Kiribati,1995,female,35-54 years,0
Kiribati,1995,female,5-14 years,0
Kiribati,1995,female,55-74 years,0
Kiribati,1995,female,75+ years,0
Kiribati,1995,male,25-34 years,0
Kiribati,1995,male,35-54 years,0
Kiribati,1995,male,5-14 years,0
Kiribati,1995,male,75+ years,0
Kiribati,1996,male,5-14 years,2
Kiribati,1996,female,25-34 years,1
Kiribati,1996,female,15-24 years,1
Kiribati,1996,male,15-24 years,1
Kiribati,1996,female,35-54 years,1
Kiribati,1996,female,5-14 years,0
Kiribati,1996,female,55-74 years,0
Kiribati,1996,female,75+ years,0
Kiribati,1996,male,25-34 years,0
Kiribati,1996,male,35-54 years,0
Kiribati,1996,male,55-74 years,0
Kiribati,1996,male,75+ years,0
Kiribati,1997,male,25-34 years,2
Kiribati,1997,male,15-24 years,2
Kiribati,1997,male,35-54 years,1
Kiribati,1997,female,15-24 years,0
Kiribati,1997,female,25-34 years,0
Kiribati,1997,female,35-54 years,0
Kiribati,1997,female,5-14 years,0
Kiribati,1997,female,55-74 years,0
Kiribati,1997,female,75+ years,0
Kiribati,1997,male,5-14 years,0
Kiribati,1997,male,55-74 years,0
Kiribati,1997,male,75+ years,0
Kiribati,1998,male,15-24 years,2
Kiribati,1998,male,35-54 years,1
Kiribati,1998,male,5-14 years,1
Kiribati,1998,female,15-24 years,0
Kiribati,1998,female,25-34 years,0
Kiribati,1998,female,35-54 years,0
Kiribati,1998,female,5-14 years,0
Kiribati,1998,female,55-74 years,0
Kiribati,1998,female,75+ years,0
Kiribati,1998,male,25-34 years,0
Kiribati,1998,male,55-74 years,0
Kiribati,1998,male,75+ years,0
Kiribati,1999,female,15-24 years,0
Kiribati,1999,female,25-34 years,0
Kiribati,1999,female,35-54 years,0
Kiribati,1999,female,5-14 years,0
Kiribati,1999,female,55-74 years,0
Kiribati,1999,female,75+ years,0
Kiribati,1999,male,15-24 years,0
Kiribati,1999,male,25-34 years,0
Kiribati,1999,male,35-54 years,0
Kiribati,1999,male,5-14 years,0
Kiribati,1999,male,55-74 years,0
Kiribati,1999,male,75+ years,0
Kiribati,2000,female,15-24 years,0
Kiribati,2000,female,25-34 years,0
Kiribati,2000,female,35-54 years,0
Kiribati,2000,female,5-14 years,0
Kiribati,2000,female,55-74 years,0
Kiribati,2000,female,75+ years,0
Kiribati,2000,male,15-24 years,0
Kiribati,2000,male,25-34 years,0
Kiribati,2000,male,35-54 years,0
Kiribati,2000,male,5-14 years,0
Kiribati,2000,male,55-74 years,0
Kiribati,2000,male,75+ years,0
Kiribati,2001,female,15-24 years,0
Kiribati,2001,female,25-34 years,0
Kiribati,2001,female,35-54 years,0
Kiribati,2001,female,5-14 years,0
Kiribati,2001,female,55-74 years,0
Kiribati,2001,female,75+ years,0
Kiribati,2001,male,15-24 years,0
Kiribati,2001,male,25-34 years,0
Kiribati,2001,male,35-54 years,0
Kiribati,2001,male,5-14 years,0
Kiribati,2001,male,55-74 years,0
Kiribati,2001,male,75+ years,0
Kuwait,1985,male,55-74 years,1
Kuwait,1985,male,35-54 years,6
Kuwait,1985,male,25-34 years,5
Kuwait,1985,female,25-34 years,2
Kuwait,1985,male,15-24 years,2
Kuwait,1985,female,35-54 years,1
Kuwait,1985,female,15-24 years,0
Kuwait,1985,female,5-14 years,0
Kuwait,1985,female,55-74 years,0
Kuwait,1985,female,75+ years,0
Kuwait,1985,male,5-14 years,0
Kuwait,1985,male,75+ years,0
Kuwait,1986,male,15-24 years,4
Kuwait,1986,female,25-34 years,3
Kuwait,1986,male,25-34 years,5
Kuwait,1986,male,35-54 years,3
Kuwait,1986,female,35-54 years,1
Kuwait,1986,female,15-24 years,0
Kuwait,1986,female,5-14 years,0
Kuwait,1986,female,55-74 years,0
Kuwait,1986,female,75+ years,0
Kuwait,1986,male,5-14 years,0
Kuwait,1986,male,55-74 years,0
Kuwait,1986,male,75+ years,0
Kuwait,1987,female,55-74 years,1
Kuwait,1987,male,25-34 years,6
Kuwait,1987,male,35-54 years,4
Kuwait,1987,female,35-54 years,2
Kuwait,1987,female,25-34 years,1
Kuwait,1987,female,15-24 years,1
Kuwait,1987,male,15-24 years,1
Kuwait,1987,female,5-14 years,0
Kuwait,1987,female,75+ years,0
Kuwait,1987,male,5-14 years,0
Kuwait,1987,male,55-74 years,0
Kuwait,1987,male,75+ years,0
Kuwait,1993,female,25-34 years,4
Kuwait,1993,male,25-34 years,6
Kuwait,1993,male,55-74 years,1
Kuwait,1993,male,35-54 years,4
Kuwait,1993,female,35-54 years,2
Kuwait,1993,male,15-24 years,1
Kuwait,1993,female,15-24 years,0
Kuwait,1993,female,5-14 years,0
Kuwait,1993,female,55-74 years,0
Kuwait,1993,female,75+ years,0
Kuwait,1993,male,5-14 years,0
Kuwait,1993,male,75+ years,0
Kuwait,1994,female,25-34 years,7
Kuwait,1994,female,35-54 years,5
Kuwait,1994,male,25-34 years,8
Kuwait,1994,male,35-54 years,7
Kuwait,1994,male,55-74 years,1
Kuwait,1994,male,15-24 years,2
Kuwait,1994,female,15-24 years,0
Kuwait,1994,female,5-14 years,0
Kuwait,1994,female,55-74 years,0
Kuwait,1994,female,75+ years,0
Kuwait,1994,male,5-14 years,0
Kuwait,1994,male,75+ years,0
Kuwait,1995,male,15-24 years,5
Kuwait,1995,male,25-34 years,9
Kuwait,1995,male,35-54 years,7
Kuwait,1995,female,35-54 years,2
Kuwait,1995,female,25-34 years,2
Kuwait,1995,female,15-24 years,1
Kuwait,1995,female,5-14 years,0
Kuwait,1995,female,55-74 years,0
Kuwait,1995,female,75+ years,0
Kuwait,1995,male,5-14 years,0
Kuwait,1995,male,55-74 years,0
Kuwait,1995,male,75+ years,0
Kuwait,1996,female,25-34 years,8
Kuwait,1996,male,55-74 years,2
Kuwait,1996,male,25-34 years,10
Kuwait,1996,female,15-24 years,3
Kuwait,1996,male,35-54 years,6
Kuwait,1996,male,15-24 years,1
Kuwait,1996,female,35-54 years,0
Kuwait,1996,female,5-14 years,0
Kuwait,1996,female,55-74 years,0
Kuwait,1996,female,75+ years,0
Kuwait,1996,male,5-14 years,0
Kuwait,1996,male,75+ years,0
Kuwait,1997,female,25-34 years,7
Kuwait,1997,female,15-24 years,5
Kuwait,1997,female,35-54 years,5
Kuwait,1997,male,25-34 years,10
Kuwait,1997,male,55-74 years,1
Kuwait,1997,male,15-24 years,2
Kuwait,1997,male,35-54 years,3
Kuwait,1997,female,5-14 years,0
Kuwait,1997,female,55-74 years,0
Kuwait,1997,female,75+ years,0
Kuwait,1997,male,5-14 years,0
Kuwait,1997,male,75+ years,0
Kuwait,1998,female,25-34 years,6
Kuwait,1998,female,35-54 years,6
Kuwait,1998,male,25-34 years,10
Kuwait,1998,female,15-24 years,3
Kuwait,1998,male,35-54 years,8
Kuwait,1998,male,55-74 years,1
Kuwait,1998,male,15-24 years,1
Kuwait,1998,female,5-14 years,0
Kuwait,1998,female,55-74 years,0
Kuwait,1998,female,75+ years,0
Kuwait,1998,male,5-14 years,0
Kuwait,1998,male,75+ years,0
Kuwait,1999,male,25-34 years,16
Kuwait,1999,female,25-34 years,7
Kuwait,1999,male,35-54 years,14
Kuwait,1999,female,35-54 years,5
Kuwait,1999,male,15-24 years,2
Kuwait,1999,female,15-24 years,1
Kuwait,1999,male,5-14 years,1
Kuwait,1999,female,5-14 years,0
Kuwait,1999,female,55-74 years,0
Kuwait,1999,female,75+ years,0
Kuwait,1999,male,55-74 years,0
Kuwait,1999,male,75+ years,0
Kuwait,2000,female,25-34 years,10
Kuwait,2000,male,25-34 years,11
